timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-10T17:01:15,3_TASB_Indexing,86454f04-0011-4e56-8572-27d558d359c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,149.604786869,0.001145653966472,7.657869714257623e-06,3.529712793779429,66.97989824064541,10.0,0.0001313573968642,0.002776524998996,0.0003726673959277,0.003280549791788,0.0,United States,USA,nevada,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1372,36.175,12.671417236328123,machine,4.98843537414966,99.74829931972788,18.68503401360544,2.368128458658854,N,1.0,0.0
2026-06-10T17:01:20,4_TASB_Reranking,ecee9c27-3180-4e44-9717-27e2a8377631,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.896780304999993,1.9394695350583375e-05,3.960703593497932e-06,7.495784000000001,25.176352064007176,10.0,9.138167831610075e-06,3.420780514399972e-05,1.2190223516666442e-05,5.553619649227624e-05,0.0,United States,USA,nevada,,,Linux-6.6.122+-x86_64-with-glibc2.35,3.12.13,3.2.8,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1372,36.175,12.671417236328125,machine,0.0,3.6666666666666665,18.400000000000002,2.3331260681152344,N,1.0,0.0
